record_type,pair,funding_time,lag_hours,gate_funding_rate,other_funding_rate,funding_diff,premium_bps,premium_before_4h_bps,premium_after_4h_bps,abs_premium_change_after_settlement_bps,correlation,alignment,regime
settlement_window,gate/bitget,2026-07-03 00:00:00+00:00,,0.0001,0.0,0.0001,,60.65074352803566,51.58641382305429,-9.064329704981368,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-03 08:00:00+00:00,,0.002393,0.001529,0.0008640000000000002,32.39604160866525,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-03 08:00:00+00:00,,0.002393,0.001529,0.0008640000000000002,,51.58641382305429,48.96964876084344,-2.6167650622108525,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-03 16:00:00+00:00,,0.0001,0.0,0.0001,38.08591605412301,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-03 16:00:00+00:00,,0.0001,0.0,0.0001,,48.96964876084344,41.98740377886634,-6.982244981977104,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-04 00:00:00+00:00,,0.0001,0.0,0.0001,37.99607702840981,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-04 00:00:00+00:00,,0.0001,0.0,0.0001,,41.98740377886634,33.08396908870886,-8.903434690157475,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-04 08:00:00+00:00,,0.0001,0.0,0.0001,41.460810844360985,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-04 08:00:00+00:00,,0.0001,0.0,0.0001,,33.08396908870886,36.37334194044889,3.2893728517400262,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-04 16:00:00+00:00,,0.0001,0.0,0.0001,40.88704952568495,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-04 16:00:00+00:00,,0.0001,0.0,0.0001,,36.37334194044889,41.6964015818459,5.323059641397009,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-05 00:00:00+00:00,,0.0001,0.0,0.0001,49.94781571492448,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-05 00:00:00+00:00,,0.0001,0.0,0.0001,,41.6964015818459,45.080463385227944,3.384061803382046,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-05 08:00:00+00:00,,0.0001,0.0,0.0001,37.1974616748743,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-05 08:00:00+00:00,,0.0001,0.0,0.0001,,45.080463385227944,54.896351043214175,9.81588765798623,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-05 16:00:00+00:00,,0.0001,0.0,0.0001,47.68869605830799,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-05 16:00:00+00:00,,0.0001,0.0,0.0001,,54.896351043214175,33.566485440614606,-21.32986560259957,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-06 00:00:00+00:00,,0.0001,0.0,0.0001,67.68887752870931,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-06 00:00:00+00:00,,0.0001,0.0,0.0001,,33.566485440614606,61.69832765059263,28.131842209978025,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-06 08:00:00+00:00,,0.002712,0.002485,0.0002270000000000002,44.11941481671723,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-06 08:00:00+00:00,,0.002712,0.002485,0.0002270000000000002,,61.69832765059263,46.04600752897156,-15.652320121621074,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-06 16:00:00+00:00,,0.0001,0.0,0.0001,35.53035793308212,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-06 16:00:00+00:00,,0.0001,0.0,0.0001,,46.04600752897156,24.39344514195862,-21.65256238701294,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-07 00:00:00+00:00,,0.0001,0.0,0.0001,35.746804707786424,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-07 00:00:00+00:00,,0.0001,0.0,0.0001,,24.39344514195862,64.54912611770419,40.15568097574557,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-07 08:00:00+00:00,,0.003,0.005,-0.002,104.86696416645795,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-07 08:00:00+00:00,,0.003,0.005,-0.002,,64.54912611770419,117.38886336957077,52.83973725186658,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-07 16:00:00+00:00,,0.000131,0.0,0.000131,99.68678785860793,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-07 16:00:00+00:00,,0.000131,0.0,0.000131,,117.38886336957077,101.84270346085557,-15.546159908715197,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-08 00:00:00+00:00,,0.000104,0.0,0.000104,71.42103346031168,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-08 00:00:00+00:00,,0.000104,0.0,0.000104,,101.84270346085557,114.36511693645866,12.522413475603088,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-08 08:00:00+00:00,,0.003,0.003845,-0.0008449999999999998,125.59036315072612,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-08 08:00:00+00:00,,0.003,0.003845,-0.0008449999999999998,,114.36511693645866,111.00323155621848,-3.3618853802401816,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-08 16:00:00+00:00,,0.0001,0.0,0.0001,120.76107561609243,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-08 16:00:00+00:00,,0.0001,0.0,0.0001,,111.00323155621848,129.38567355156528,18.382441995346795,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-09 00:00:00+00:00,,0.0001,0.0,0.0001,102.63693417362887,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-09 00:00:00+00:00,,0.0001,0.0,0.0001,,129.38567355156528,137.89586484689144,8.510191295326166,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-09 08:00:00+00:00,,0.003,0.00409,-0.0010899999999999998,138.5411727254933,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-09 08:00:00+00:00,,0.003,0.00409,-0.0010899999999999998,,137.89586484689144,135.3615921225264,-2.534272724365053,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-09 16:00:00+00:00,,0.0001,0.0,0.0001,152.51070180008963,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-09 16:00:00+00:00,,0.0001,0.0,0.0001,,135.3615921225264,158.4561018508057,23.09450972827932,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-10 00:00:00+00:00,,0.0001,0.0,0.0001,149.25869069691737,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-10 00:00:00+00:00,,0.0001,0.0,0.0001,,158.4561018508057,186.33234843690101,27.876246586095306,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-10 08:00:00+00:00,,0.003,0.004771,-0.001771,174.43302562864926,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-10 08:00:00+00:00,,0.003,0.004771,-0.001771,,186.33234843690101,,,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-10 16:00:00+00:00,,0.000149,0.0,0.000149,179.26283753762436,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-10 16:00:00+00:00,,0.000149,0.0,0.000149,,,177.89870938196677,,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-11 00:00:00+00:00,,0.000218,0.0,0.000218,183.60839086351967,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-11 00:00:00+00:00,,0.000218,0.0,0.000218,,177.89870938196677,191.0542746555619,13.15556527359513,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-11 08:00:00+00:00,,0.000362,0.0,0.000362,175.99941088063431,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-11 08:00:00+00:00,,0.000362,0.0,0.000362,,191.0542746555619,175.1341538297248,-15.920120825837103,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-11 16:00:00+00:00,,0.000312,0.0,0.000312,189.3799979924379,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-11 16:00:00+00:00,,0.000312,0.0,0.000312,,175.1341538297248,180.1921606436378,5.0580068139130105,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-12 00:00:00+00:00,,0.000501,0.0,0.000501,182.65665973415307,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-12 00:00:00+00:00,,0.000501,0.0,0.000501,,180.1921606436378,184.3616236901024,4.169463046464585,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-12 08:00:00+00:00,,0.000788,0.0,0.000788,179.67839976435718,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-12 08:00:00+00:00,,0.000788,0.0,0.000788,,184.3616236901024,179.11363083394087,-5.247992856161517,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-12 16:00:00+00:00,,0.000703,0.0,0.000703,179.6351327940728,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-12 16:00:00+00:00,,0.000703,0.0,0.000703,,179.11363083394087,173.6298434154044,-5.48378741853648,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-13 00:00:00+00:00,,0.000481,0.0,0.000481,187.9906803290353,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-13 00:00:00+00:00,,0.000481,0.0,0.000481,,173.6298434154044,225.49312268938462,51.863279273980226,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-13 08:00:00+00:00,,0.003,0.005,-0.002,227.86328203078105,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-13 08:00:00+00:00,,0.003,0.005,-0.002,,225.49312268938462,209.6139732293678,-15.879149460016833,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-13 16:00:00+00:00,,0.001426,0.0,0.001426,121.93205744634034,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-13 16:00:00+00:00,,0.001426,0.0,0.001426,,209.6139732293678,101.78621721004338,-107.82775601932441,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-14 00:00:00+00:00,,0.0001,0.0,0.0001,78.83618281811802,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-14 00:00:00+00:00,,0.0001,0.0,0.0001,,101.78621721004338,127.06898324251934,25.282766032475962,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-14 08:00:00+00:00,,0.003,0.005,-0.002,94.5526768836738,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-14 08:00:00+00:00,,0.003,0.005,-0.002,,127.06898324251934,123.91839296443433,-3.150590278085005,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-14 16:00:00+00:00,,0.0001,0.0,0.0001,143.2358585092962,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-14 16:00:00+00:00,,0.0001,0.0,0.0001,,123.91839296443433,156.3460191788269,32.427626214392575,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-14 20:00:00+00:00,,5e-05,0.0,5e-05,156.3460191788269,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-14 20:00:00+00:00,,5e-05,0.0,5e-05,,143.2358585092962,171.63176167543944,28.395903166143228,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-15 00:00:00+00:00,,0.000182,0.0,0.000182,171.63176167543944,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-15 00:00:00+00:00,,0.000182,0.0,0.000182,,156.3460191788269,130.75120266436363,-25.594816514463275,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-15 04:00:00+00:00,,0.0005,0.0,0.0005,130.75120266436363,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-15 04:00:00+00:00,,0.0005,0.0,0.0005,,171.63176167543944,133.71634847599012,-37.91541319944932,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-15 08:00:00+00:00,,0.0005,8e-05,0.00042,133.71634847599012,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-15 08:00:00+00:00,,0.0005,8e-05,0.00042,,130.75120266436363,132.3292560832282,1.578053418864556,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-15 12:00:00+00:00,,5e-05,0.0,5e-05,132.3292560832282,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-15 12:00:00+00:00,,5e-05,0.0,5e-05,,133.71634847599012,138.34218672373706,4.625838247746941,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-15 16:00:00+00:00,,5e-05,0.0,5e-05,138.34218672373706,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-15 16:00:00+00:00,,5e-05,0.0,5e-05,,132.3292560832282,130.90073612769578,-1.4285199555324084,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-15 20:00:00+00:00,,5e-05,0.0,5e-05,130.90073612769578,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-15 20:00:00+00:00,,5e-05,0.0,5e-05,,138.34218672373706,154.35518562112136,16.012998897384307,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-16 00:00:00+00:00,,5e-05,0.0,5e-05,154.35518562112136,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-16 00:00:00+00:00,,5e-05,0.0,5e-05,,130.90073612769578,157.72658881697,26.825852689274228,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-16 04:00:00+00:00,,0.0005,0.001857,-0.001357,157.72658881697,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-16 04:00:00+00:00,,0.0005,0.001857,-0.001357,,154.35518562112136,160.46445994436044,6.109274323239077,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-16 08:00:00+00:00,,0.0005,0.000951,-0.000451,160.46445994436044,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-16 08:00:00+00:00,,0.0005,0.000951,-0.000451,,157.72658881697,159.6164057346067,1.8898169176366935,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-16 12:00:00+00:00,,5e-05,0.0,5e-05,159.6164057346067,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-16 12:00:00+00:00,,5e-05,0.0,5e-05,,160.46445994436044,168.34178037155996,7.877320427199521,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-16 16:00:00+00:00,,5e-05,0.0,5e-05,168.34178037155996,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-16 16:00:00+00:00,,5e-05,0.0,5e-05,,159.6164057346067,183.1349371514193,23.518531416812607,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-16 20:00:00+00:00,,5e-05,0.0,5e-05,183.1349371514193,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-16 20:00:00+00:00,,5e-05,0.0,5e-05,,168.34178037155996,158.38007015774915,-9.961710213810818,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-17 00:00:00+00:00,,5e-05,0.0,5e-05,158.38007015774915,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-17 00:00:00+00:00,,5e-05,0.0,5e-05,,183.1349371514193,111.42108235214624,-71.71385479927307,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-17 04:00:00+00:00,,0.0005,-0.002897,0.003397,111.42108235214624,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-17 04:00:00+00:00,,0.0005,-0.002897,0.003397,,158.38007015774915,88.07983369421046,-70.30023646353868,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-17 08:00:00+00:00,,0.0005,0.0,0.0005,88.07983369421046,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-17 08:00:00+00:00,,0.0005,0.0,0.0005,,111.42108235214624,100.81293837541021,-10.60814397673603,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-17 12:00:00+00:00,,0.0005,0.0,0.0005,100.81293837541021,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-17 12:00:00+00:00,,0.0005,0.0,0.0005,,88.07983369421046,69.07058586804196,-19.009247826168505,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-17 16:00:00+00:00,,0.0005,0.0,0.0005,69.07058586804196,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-17 16:00:00+00:00,,0.0005,0.0,0.0005,,100.81293837541021,28.128912748914914,-72.6840256264953,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-17 20:00:00+00:00,,0.0005,0.0,0.0005,28.128912748914914,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-17 20:00:00+00:00,,0.0005,0.0,0.0005,,69.07058586804196,26.314205371195172,-42.75638049684679,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-18 00:00:00+00:00,,0.0005,0.0,0.0005,26.314205371195172,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-18 00:00:00+00:00,,0.0005,0.0,0.0005,,28.128912748914914,24.758942990178664,-3.36996975873625,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-18 04:00:00+00:00,,0.0005,0.0,0.0005,24.758942990178664,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-18 04:00:00+00:00,,0.0005,0.0,0.0005,,26.314205371195172,19.96488933255255,-6.349316038642623,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-18 08:00:00+00:00,,0.0005,0.0,0.0005,19.96488933255255,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-18 08:00:00+00:00,,0.0005,0.0,0.0005,,24.758942990178664,15.89927593837878,-8.859667051799883,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-18 12:00:00+00:00,,0.0005,0.0,0.0005,15.89927593837878,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-18 12:00:00+00:00,,0.0005,0.0,0.0005,,19.96488933255255,9.2747894752804,-10.690099857272148,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-18 16:00:00+00:00,,0.0005,0.0,0.0005,9.2747894752804,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-18 16:00:00+00:00,,0.0005,0.0,0.0005,,15.89927593837878,6.954707467616747,-8.944568470762032,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-18 20:00:00+00:00,,0.0005,0.0,0.0005,6.954707467616747,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-18 20:00:00+00:00,,0.0005,0.0,0.0005,,9.2747894752804,7.259026253477577,-2.015763221802823,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/bitget,2026-07-19 00:00:00+00:00,,0.0005,0.0,0.0005,7.259026253477577,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/bitget,2026-07-19 00:00:00+00:00,,0.0005,0.0,0.0005,,6.954707467616747,0.8467759007570943,-6.107931566859653,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
